store_nbr,family,cluster,city,state,type
46,MEATS,14,Quito,Pichincha,A
45,PERSONAL CARE,11,Quito,Pichincha,A
45,PET SUPPLIES,11,Quito,Pichincha,A
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
3,PREPARED FOODS,8,Quito,Pichincha,D
3,PRODUCE,8,Quito,Pichincha,D
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
11,BABY CARE,6,Cayambe,Pichincha,B
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
39,EGGS,6,Cuenca,Azuay,B
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
44,GROCERY II,5,Quito,Pichincha,A
19,HARDWARE,15,Guaranda,Bolivar,C
50,HOME AND KITCHEN I,14,Ambato,Tungurahua,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
45,HOME CARE,11,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
46,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
50,PLAYERS AND ELECTRONICS,14,Ambato,Tungurahua,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
53,AUTOMOTIVE,13,Manta,Manabi,D
33,BABY CARE,3,Quevedo,Los Rios,C
44,BEAUTY,5,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
45,FROZEN FOODS,11,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
7,HARDWARE,8,Quito,Pichincha,D
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
46,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
49,LAWN AND GARDEN,11,Quito,Pichincha,A
40,LINGERIE,3,Machala,El Oro,C
3,"LIQUOR,WINE,BEER",8,Quito,Pichincha,D
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
48,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
45,SEAFOOD,11,Quito,Pichincha,A
47,AUTOMOTIVE,14,Quito,Pichincha,A
21,BABY CARE,6,Santo Domingo,Santo Domingo de los Tsachilas,B
45,BEAUTY,11,Quito,Pichincha,A
20,BEVERAGES,6,Quito,Pichincha,B
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
8,CELEBRATION,8,Quito,Pichincha,D
44,CLEANING,5,Quito,Pichincha,A
49,DAIRY,11,Quito,Pichincha,A
17,DELI,12,Quito,Pichincha,C
39,EGGS,6,Cuenca,Azuay,B
3,FROZEN FOODS,8,Quito,Pichincha,D
20,GROCERY I,6,Quito,Pichincha,B
3,GROCERY II,8,Quito,Pichincha,D
46,HARDWARE,14,Quito,Pichincha,A
49,HOME AND KITCHEN I,11,Quito,Pichincha,A
47,HOME AND KITCHEN II,14,Quito,Pichincha,A
11,HOME APPLIANCES,6,Cayambe,Pichincha,B
45,HOME CARE,11,Quito,Pichincha,A
6,LADIESWEAR,13,Quito,Pichincha,D
49,LAWN AND GARDEN,11,Quito,Pichincha,A
44,LINGERIE,5,Quito,Pichincha,A
3,"LIQUOR,WINE,BEER",8,Quito,Pichincha,D
49,MAGAZINES,11,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
48,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
3,SEAFOOD,8,Quito,Pichincha,D
9,AUTOMOTIVE,6,Quito,Pichincha,B
15,BABY CARE,15,Ibarra,Imbabura,C
5,BEAUTY,4,Santo Domingo,Santo Domingo de los Tsachilas,D
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
44,CELEBRATION,5,Quito,Pichincha,A
20,CLEANING,6,Quito,Pichincha,B
44,DAIRY,5,Quito,Pichincha,A
17,DELI,12,Quito,Pichincha,C
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
5,HARDWARE,4,Santo Domingo,Santo Domingo de los Tsachilas,D
50,HOME AND KITCHEN I,14,Ambato,Tungurahua,A
6,HOME AND KITCHEN II,13,Quito,Pichincha,D
23,HOME APPLIANCES,9,Ambato,Tungurahua,D
44,HOME CARE,5,Quito,Pichincha,A
44,LADIESWEAR,5,Quito,Pichincha,A
7,LAWN AND GARDEN,8,Quito,Pichincha,D
31,LINGERIE,10,Babahoyo,Los Rios,B
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
23,MEATS,9,Ambato,Tungurahua,D
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
51,POULTRY,17,Guayaquil,Guayas,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
45,SEAFOOD,11,Quito,Pichincha,A
9,AUTOMOTIVE,6,Quito,Pichincha,B
40,BABY CARE,3,Machala,El Oro,C
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
3,BREAD/BAKERY,8,Quito,Pichincha,D
49,CELEBRATION,11,Quito,Pichincha,A
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
39,EGGS,6,Cuenca,Azuay,B
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
1,HARDWARE,13,Quito,Pichincha,D
50,HOME AND KITCHEN I,14,Ambato,Tungurahua,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
3,HOME CARE,8,Quito,Pichincha,D
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
3,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
28,PERSONAL CARE,10,Guayaquil,Guayas,E
44,PET SUPPLIES,5,Quito,Pichincha,A
45,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
3,POULTRY,8,Quito,Pichincha,D
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
27,AUTOMOTIVE,1,Daule,Guayas,D
31,BABY CARE,10,Babahoyo,Los Rios,B
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
44,CELEBRATION,5,Quito,Pichincha,A
20,CLEANING,6,Quito,Pichincha,B
49,DAIRY,11,Quito,Pichincha,A
45,DELI,11,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
37,GROCERY II,2,Cuenca,Azuay,D
28,HARDWARE,10,Guayaquil,Guayas,E
45,HOME AND KITCHEN I,11,Quito,Pichincha,A
45,HOME AND KITCHEN II,11,Quito,Pichincha,A
2,HOME APPLIANCES,13,Quito,Pichincha,D
44,HOME CARE,5,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
49,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
44,MAGAZINES,5,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
50,PLAYERS AND ELECTRONICS,14,Ambato,Tungurahua,A
3,POULTRY,8,Quito,Pichincha,D
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
9,AUTOMOTIVE,6,Quito,Pichincha,B
20,BABY CARE,6,Quito,Pichincha,B
45,BEAUTY,11,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
19,CELEBRATION,15,Guaranda,Bolivar,C
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
45,DELI,11,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
49,FROZEN FOODS,11,Quito,Pichincha,A
20,GROCERY I,6,Quito,Pichincha,B
45,GROCERY II,11,Quito,Pichincha,A
1,HARDWARE,13,Quito,Pichincha,D
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
6,HOME AND KITCHEN II,13,Quito,Pichincha,D
47,HOME APPLIANCES,14,Quito,Pichincha,A
45,HOME CARE,11,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
29,"LIQUOR,WINE,BEER",10,Guayaquil,Guayas,E
44,MAGAZINES,5,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
45,PERSONAL CARE,11,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
3,PREPARED FOODS,8,Quito,Pichincha,D
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
53,AUTOMOTIVE,13,Manta,Manabi,D
33,BABY CARE,3,Quevedo,Los Rios,C
47,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
44,GROCERY II,5,Quito,Pichincha,A
8,HARDWARE,8,Quito,Pichincha,D
50,HOME AND KITCHEN I,14,Ambato,Tungurahua,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
46,HOME CARE,14,Quito,Pichincha,A
47,LADIESWEAR,14,Quito,Pichincha,A
45,LAWN AND GARDEN,11,Quito,Pichincha,A
53,LINGERIE,13,Manta,Manabi,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
38,AUTOMOTIVE,4,Loja,Loja,D
31,BABY CARE,10,Babahoyo,Los Rios,B
44,BEAUTY,5,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
20,CLEANING,6,Quito,Pichincha,B
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
47,GROCERY I,14,Quito,Pichincha,A
27,GROCERY II,1,Daule,Guayas,D
2,HARDWARE,13,Quito,Pichincha,D
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
46,HOME CARE,14,Quito,Pichincha,A
45,LADIESWEAR,11,Quito,Pichincha,A
45,LAWN AND GARDEN,11,Quito,Pichincha,A
8,LINGERIE,8,Quito,Pichincha,D
27,"LIQUOR,WINE,BEER",1,Daule,Guayas,D
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
53,PERSONAL CARE,13,Manta,Manabi,D
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
46,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
47,AUTOMOTIVE,14,Quito,Pichincha,A
16,BABY CARE,3,Santo Domingo,Santo Domingo de los Tsachilas,C
3,BEAUTY,8,Quito,Pichincha,D
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
45,CELEBRATION,11,Quito,Pichincha,A
45,CLEANING,11,Quito,Pichincha,A
45,DAIRY,11,Quito,Pichincha,A
17,DELI,12,Quito,Pichincha,C
39,EGGS,6,Cuenca,Azuay,B
49,FROZEN FOODS,11,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
1,HARDWARE,13,Quito,Pichincha,D
15,HOME AND KITCHEN I,15,Ibarra,Imbabura,C
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
45,HOME CARE,11,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
8,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
45,PERSONAL CARE,11,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
3,SEAFOOD,8,Quito,Pichincha,D
47,AUTOMOTIVE,14,Quito,Pichincha,A
31,BABY CARE,10,Babahoyo,Los Rios,B
47,BEAUTY,14,Quito,Pichincha,A
47,BEVERAGES,14,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
45,CELEBRATION,11,Quito,Pichincha,A
20,CLEANING,6,Quito,Pichincha,B
49,DAIRY,11,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
44,GROCERY II,5,Quito,Pichincha,A
19,HARDWARE,15,Guaranda,Bolivar,C
50,HOME AND KITCHEN I,14,Ambato,Tungurahua,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
47,HOME APPLIANCES,14,Quito,Pichincha,A
47,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
7,LAWN AND GARDEN,8,Quito,Pichincha,D
44,LINGERIE,5,Quito,Pichincha,A
49,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
24,MAGAZINES,1,Guayaquil,Guayas,D
39,MEATS,6,Cuenca,Azuay,B
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
51,POULTRY,17,Guayaquil,Guayas,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
3,SEAFOOD,8,Quito,Pichincha,D
53,AUTOMOTIVE,13,Manta,Manabi,D
31,BABY CARE,10,Babahoyo,Los Rios,B
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
49,BREAD/BAKERY,11,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
15,CLEANING,15,Ibarra,Imbabura,C
44,DAIRY,5,Quito,Pichincha,A
44,DELI,5,Quito,Pichincha,A
39,EGGS,6,Cuenca,Azuay,B
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
49,GROCERY II,11,Quito,Pichincha,A
22,HARDWARE,7,Puyo,Pastaza,C
18,HOME AND KITCHEN I,16,Quito,Pichincha,B
45,HOME AND KITCHEN II,11,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
44,HOME CARE,5,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
42,LAWN AND GARDEN,2,Cuenca,Azuay,D
8,LINGERIE,8,Quito,Pichincha,D
29,"LIQUOR,WINE,BEER",10,Guayaquil,Guayas,E
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
47,PLAYERS AND ELECTRONICS,14,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
3,SEAFOOD,8,Quito,Pichincha,D
33,AUTOMOTIVE,3,Quevedo,Los Rios,C
14,BABY CARE,7,Riobamba,Chimborazo,C
47,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
19,CELEBRATION,15,Guaranda,Bolivar,C
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
45,GROCERY II,11,Quito,Pichincha,A
3,HARDWARE,8,Quito,Pichincha,D
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
47,HOME AND KITCHEN II,14,Quito,Pichincha,A
46,HOME APPLIANCES,14,Quito,Pichincha,A
47,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
8,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
23,MEATS,9,Ambato,Tungurahua,D
46,PERSONAL CARE,14,Quito,Pichincha,A
51,PET SUPPLIES,17,Guayaquil,Guayas,A
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
49,AUTOMOTIVE,11,Quito,Pichincha,A
11,BABY CARE,6,Cayambe,Pichincha,B
3,BEAUTY,8,Quito,Pichincha,D
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
9,DELI,6,Quito,Pichincha,B
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
20,GROCERY I,6,Quito,Pichincha,B
49,GROCERY II,11,Quito,Pichincha,A
8,HARDWARE,8,Quito,Pichincha,D
49,HOME AND KITCHEN I,11,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
47,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
49,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
44,MAGAZINES,5,Quito,Pichincha,A
39,MEATS,6,Cuenca,Azuay,B
48,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
34,SCHOOL AND OFFICE SUPPLIES,6,Guayaquil,Guayas,B
44,SEAFOOD,5,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
31,BABY CARE,10,Babahoyo,Los Rios,B
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
47,CLEANING,14,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
29,HARDWARE,10,Guayaquil,Guayas,E
50,HOME AND KITCHEN I,14,Ambato,Tungurahua,A
45,HOME AND KITCHEN II,11,Quito,Pichincha,A
7,HOME APPLIANCES,8,Quito,Pichincha,D
44,HOME CARE,5,Quito,Pichincha,A
8,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
8,LINGERIE,8,Quito,Pichincha,D
36,"LIQUOR,WINE,BEER",10,Libertad,Guayas,E
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
46,PERSONAL CARE,14,Quito,Pichincha,A
3,PET SUPPLIES,8,Quito,Pichincha,D
45,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
50,SCHOOL AND OFFICE SUPPLIES,14,Ambato,Tungurahua,A
49,SEAFOOD,11,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
20,BABY CARE,6,Quito,Pichincha,B
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
49,CELEBRATION,11,Quito,Pichincha,A
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
8,HARDWARE,8,Quito,Pichincha,D
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
47,HOME AND KITCHEN II,14,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
45,HOME CARE,11,Quito,Pichincha,A
48,LADIESWEAR,14,Quito,Pichincha,A
45,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
44,MAGAZINES,5,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
48,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
48,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
45,SEAFOOD,11,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
20,BABY CARE,6,Quito,Pichincha,B
3,BEAUTY,8,Quito,Pichincha,D
20,BEVERAGES,6,Quito,Pichincha,B
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
19,CELEBRATION,15,Guaranda,Bolivar,C
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
17,DELI,12,Quito,Pichincha,C
39,EGGS,6,Cuenca,Azuay,B
44,FROZEN FOODS,5,Quito,Pichincha,A
20,GROCERY I,6,Quito,Pichincha,B
3,GROCERY II,8,Quito,Pichincha,D
